Series ID,Series Title,Area Code,Area Level,Area Text,Occupation Code,Occupation Text,Job Characteristic Code,Job Characteristic Text,Work Level Code,Average Hourly Wage,Relative Standard Error
WMU56000031020000001500000008,Average hourly wage for computer and mathematical occupations,5600003,Nonmetro area,Northeast Wyoming nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,27.29,5.5
WMU17000041020000001500002300,Average hourly wage for computer and mathematical occupations,1700004,Nonmetro area,South Illinois nonmetropolitan area,150000,Computer and Mathematical Occupations,23,Union,0,27.27,13.1
WMU00294041020000001500000007,Average hourly wage for computer and mathematical occupations,29404,Metro area,"Lake County-Kenosha County, IL-WI Metropolitan Division",150000,Computer and Mathematical Occupations,0,All workers,7,27.26,2.3
WMU35000011020000001500002500,Average hourly wage for computer and mathematical occupations,3500001,Nonmetro area,North and West Central New Mexico nonmetropolitan area,150000,Computer and Mathematical Occupations,25,Full-time,0,27.24,7
WMU00111801020000001500000007,Average hourly wage for computer and mathematical occupations,11180,Metro area,"Ames, IA",150000,Computer and Mathematical Occupations,0,All workers,7,27.22,3.3
WMU05000021020000001500000008,Average hourly wage for computer and mathematical occupations,500002,Nonmetro area,East Arkansas nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,27.22,3.9
WMU00298201020000001500000007,Average hourly wage for computer and mathematical occupations,29820,Metro area,"Las Vegas-Henderson-Paradise, NV",150000,Computer and Mathematical Occupations,0,All workers,7,27.2,3.2
WMU00168201020000001500000007,Average hourly wage for computer and mathematical occupations,16820,Metro area,"Charlottesville, VA",150000,Computer and Mathematical Occupations,0,All workers,7,27.19,4.8
WMU35000011020000001500002508,Average hourly wage for computer and mathematical occupations,3500001,Nonmetro area,North and West Central New Mexico nonmetropolitan area,150000,Computer and Mathematical Occupations,25,Full-time,8,27.18,2.7
WMU00240201020000001500000007,Average hourly wage for computer and mathematical occupations,24020,Metro area,"Glens Falls, NY",150000,Computer and Mathematical Occupations,0,All workers,7,27.17,8
WMU19000041020000001500000007,Average hourly wage for computer and mathematical occupations,1900004,Nonmetro area,Southeast Iowa nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,7,27.17,2.6
WMU15000011020000001500000007,Average hourly wage for computer and mathematical occupations,1500001,Nonmetro area,Hawaii / Kauai nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,7,27.16,3
WMU56000011020000001500002508,Average hourly wage for computer and mathematical occupations,5600001,Nonmetro area,Northwest Wyoming nonmetropolitan area,150000,Computer and Mathematical Occupations,25,Full-time,8,27.16,1.6
WMU00294201020000001500002507,Average hourly wage for computer and mathematical occupations,29420,Metro area,"Lake Havasu City-Kingman, AZ",150000,Computer and Mathematical Occupations,25,Full-time,7,27.15,3.9
WMU08000011020000001500000008,Average hourly wage for computer and mathematical occupations,800001,Nonmetro area,Eastern and Southern Colorado nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,27.15,5
WMU00491801020000001500000007,Average hourly wage for computer and mathematical occupations,49180,Metro area,"Winston-Salem, NC",150000,Computer and Mathematical Occupations,0,All workers,7,27.14,5.7
WMU00140101020000001500000007,Average hourly wage for computer and mathematical occupations,14010,Metro area,"Bloomington, IL",150000,Computer and Mathematical Occupations,0,All workers,7,27.13,2.5
WMU00179801020000001500000007,Average hourly wage for computer and mathematical occupations,17980,Metro area,"Columbus, GA-AL",150000,Computer and Mathematical Occupations,0,All workers,7,27.11,5.9
WMU00230601020000001500000007,Average hourly wage for computer and mathematical occupations,23060,Metro area,"Fort Wayne, IN",150000,Computer and Mathematical Occupations,0,All workers,7,27.11,3.4
WMU00145001020000001500000006,Average hourly wage for computer and mathematical occupations,14500,Metro area,"Boulder, CO",150000,Computer and Mathematical Occupations,0,All workers,6,27.09,12
WMU00315401020000001500000007,Average hourly wage for computer and mathematical occupations,31540,Metro area,"Madison, WI",150000,Computer and Mathematical Occupations,0,All workers,7,27.09,2.2
WMU00391401020000001500000007,Average hourly wage for computer and mathematical occupations,39140,Metro area,"Prescott, AZ",150000,Computer and Mathematical Occupations,0,All workers,7,27.09,7.1
WMU00307001020000001500000007,Average hourly wage for computer and mathematical occupations,30700,Metro area,"Lincoln, NE",150000,Computer and Mathematical Occupations,0,All workers,7,27.08,2.9
WMU00181401020000001500000007,Average hourly wage for computer and mathematical occupations,18140,Metro area,"Columbus, OH",150000,Computer and Mathematical Occupations,0,All workers,7,27.07,1.8
WMU00269001020000001500000007,Average hourly wage for computer and mathematical occupations,26900,Metro area,"Indianapolis-Carmel-Anderson, IN",150000,Computer and Mathematical Occupations,0,All workers,7,27.07,1.9
WMU56000021020000001500000008,Average hourly wage for computer and mathematical occupations,5600002,Nonmetro area,Southwest Wyoming nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,27.05,3.6
WMU00294201020000001500000008,Average hourly wage for computer and mathematical occupations,29420,Metro area,"Lake Havasu City-Kingman, AZ",150000,Computer and Mathematical Occupations,0,All workers,8,27.04,4.8
WMU00167001020000001500000007,Average hourly wage for computer and mathematical occupations,16700,Metro area,"Charleston-North Charleston, SC",150000,Computer and Mathematical Occupations,0,All workers,7,27.03,5
WMU00263001020000001500000008,Average hourly wage for computer and mathematical occupations,26300,Metro area,"Hot Springs, AR",150000,Computer and Mathematical Occupations,0,All workers,8,27.03,9.5
WMU00782541020000001500000007,Average hourly wage for computer and mathematical occupations,78254,Metro area,"Taunton-Middleborough-Norton, MA NECTA Division",150000,Computer and Mathematical Occupations,0,All workers,7,27.03,2.6
WMU00347401020000001500000007,Average hourly wage for computer and mathematical occupations,34740,Metro area,"Muskegon, MI",150000,Computer and Mathematical Occupations,0,All workers,7,27.02,3.2
WMU00263801020000001500000008,Average hourly wage for computer and mathematical occupations,26380,Metro area,"Houma-Thibodaux, LA",150000,Computer and Mathematical Occupations,0,All workers,8,27.01,3
WMU00765241020000001500000007,Average hourly wage for computer and mathematical occupations,76524,Metro area,"Peabody-Salem-Beverly, MA NECTA Division",150000,Computer and Mathematical Occupations,0,All workers,7,26.98,3.1
WMU00461401020000001500000007,Average hourly wage for computer and mathematical occupations,46140,Metro area,"Tulsa, OK",150000,Computer and Mathematical Occupations,0,All workers,7,26.95,7
WMU00755501020000001500000007,Average hourly wage for computer and mathematical occupations,75550,Metro area,"New Bedford, MA",150000,Computer and Mathematical Occupations,0,All workers,7,26.95,3.9
WMU41000021020000001500000007,Average hourly wage for computer and mathematical occupations,4100002,Nonmetro area,South Coast Oregon nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,7,26.95,3.8
WMU00111001020000001500000007,Average hourly wage for computer and mathematical occupations,11100,Metro area,"Amarillo, TX",150000,Computer and Mathematical Occupations,0,All workers,7,26.93,7.9
WMU00415401020000001500000007,Average hourly wage for computer and mathematical occupations,41540,Metro area,"Salisbury, MD-DE",150000,Computer and Mathematical Occupations,0,All workers,7,26.93,6.6
WMU00494201020000001500000007,Average hourly wage for computer and mathematical occupations,49420,Metro area,"Yakima, WA",150000,Computer and Mathematical Occupations,0,All workers,7,26.93,4.4
WMU00295401020000001500000007,Average hourly wage for computer and mathematical occupations,29540,Metro area,"Lancaster, PA",150000,Computer and Mathematical Occupations,0,All workers,7,26.89,6.1
WMU00303001020000001500000007,Average hourly wage for computer and mathematical occupations,30300,Metro area,"Lewiston, ID-WA",150000,Computer and Mathematical Occupations,0,All workers,7,26.89,3.7
WMU00404201020000001500000007,Average hourly wage for computer and mathematical occupations,40420,Metro area,"Rockford, IL",150000,Computer and Mathematical Occupations,0,All workers,7,26.86,4
WMU00742041020000001500000007,Average hourly wage for computer and mathematical occupations,74204,Metro area,"Lawrence-Methuen Town-Salem, MA-NH NECTA Division",150000,Computer and Mathematical Occupations,0,All workers,7,26.86,4.4
WMU00294201020000001500000007,Average hourly wage for computer and mathematical occupations,29420,Metro area,"Lake Havasu City-Kingman, AZ",150000,Computer and Mathematical Occupations,0,All workers,7,26.85,3.8
WMU00486201020000001500000007,Average hourly wage for computer and mathematical occupations,48620,Metro area,"Wichita, KS",150000,Computer and Mathematical Occupations,0,All workers,7,26.83,2.2
WMU00191401020000001500000007,Average hourly wage for computer and mathematical occupations,19140,Metro area,"Dalton, GA",150000,Computer and Mathematical Occupations,0,All workers,7,26.82,8.4
WMU00465401020000001500000007,Average hourly wage for computer and mathematical occupations,46540,Metro area,"Utica-Rome, NY",150000,Computer and Mathematical Occupations,0,All workers,7,26.81,8.4
WMU00709001020000001500000007,Average hourly wage for computer and mathematical occupations,70900,Metro area,"Barnstable Town, MA",150000,Computer and Mathematical Occupations,0,All workers,7,26.81,4.7
WMU00749501020000001500000007,Average hourly wage for computer and mathematical occupations,74950,Metro area,"Manchester, NH",150000,Computer and Mathematical Occupations,0,All workers,7,26.81,3.8
WMU16000041020000001500000007,Average hourly wage for computer and mathematical occupations,1600004,Nonmetro area,Southeast Idaho nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,7,26.81,4.5
WMU48000021020000001500000007,Average hourly wage for computer and mathematical occupations,4800002,Nonmetro area,North Texas Region of Texas nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,7,26.81,10.7
WMU39000011020000001500000007,Average hourly wage for computer and mathematical occupations,3900001,Nonmetro area,West Northwestern Ohio nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,7,26.8,2.2
WMU00179001020000001500000007,Average hourly wage for computer and mathematical occupations,17900,Metro area,"Columbia, SC",150000,Computer and Mathematical Occupations,0,All workers,7,26.79,4.4
WMU05000041020000001500000008,Average hourly wage for computer and mathematical occupations,500004,Nonmetro area,South Arkansas nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,26.78,3
WMU00415001020000001500000007,Average hourly wage for computer and mathematical occupations,41500,Metro area,"Salinas, CA",150000,Computer and Mathematical Occupations,0,All workers,7,26.77,2.9
WMU00346201020000001500000007,Average hourly wage for computer and mathematical occupations,34620,Metro area,"Muncie, IN",150000,Computer and Mathematical Occupations,0,All workers,7,26.76,2.9
WMU00435801020000001500000007,Average hourly wage for computer and mathematical occupations,43580,Metro area,"Sioux City, IA-NE-SD",150000,Computer and Mathematical Occupations,0,All workers,7,26.74,3.2
WMU00440601020000001500000007,Average hourly wage for computer and mathematical occupations,44060,Metro area,"Spokane-Spokane Valley, WA",150000,Computer and Mathematical Occupations,0,All workers,7,26.74,3.4
WMU00245001020000001500002500,Average hourly wage for computer and mathematical occupations,24500,Metro area,"Great Falls, MT",150000,Computer and Mathematical Occupations,25,Full-time,0,26.72,16.5
WMU06000031020000001500000007,Average hourly wage for computer and mathematical occupations,600003,Nonmetro area,North Coast Region of California nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,7,26.72,3.3
